Resource Name,Cloud Provider ID,Object Type,Native Type,Tags,Subscription,Projects,Cloud Provider,Policy ID,Policy Short Name,Policy Name,Policy Type,Severity,Result,Compliance Check Name (Wiz Subcategory),Category,Framework,Remediation Steps,Assessed At,Created At,Updated At,Subscription Name,Subscription Provider ID,Resource ID,Resource Region,Resource Cloud Platform
AWSServiceRoleForAmazonSSM,arn:aws:iam::063962260068:role/aws-service-role/ssm.amazonaws.com/AWSServiceRoleForAmazonSSM,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:18Z,2025-12-10T12:02:26Z,2025-12-10T12:02:26Z,RL-EU-SEC,063962260068,2285b8e0-533a-51b1-ab5a-f494e7da632d,,AWS
AWSServiceRoleForAwsUserNotifications,arn:aws:iam::063962260068:role/aws-service-role/notifications.amazonaws.com/AWSServiceRoleForAwsUserNotifications,UserDirectory/ServiceAccount,IAM Role,,e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:18Z,2025-12-10T12:02:25Z,2025-12-10T12:02:25Z,RL-EU-SEC,063962260068,c1a97073-4069-5f89-b585-d8fd52df8474,,AWS
AWSServiceRoleForAccessAnalyzer,arn:aws:iam::063962260068:role/aws-service-role/access-analyzer.amazonaws.com/AWSServiceRoleForAccessAnalyzer,UserDirectory/ServiceAccount,IAM Role,"{ ""region"":""eu"", ""application"":""infra"", ""environment"":""prod"", ""owner"":""rl.aws.l2@infosys.com"" }",e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:18Z,2025-12-10T12:02:25Z,2025-12-10T12:02:25Z,RL-EU-SEC,063962260068,3972b31b-8a10-5ee4-b73b-bfe8933c32ef,,AWS
AWSReservedSSO_RL-Read-Only-Role_505999eeffd1dfb6,arn:aws:iam::063962260068:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_RL-Read-Only-Role_505999eeffd1dfb6,UserDirectory/ServiceAccount,IAM Role,,e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:17Z,2025-12-10T12:02:25Z,2025-12-10T12:02:25Z,RL-EU-SEC,063962260068,ee442c3e-1441-50f4-91ab-1e161bdaf6e2,,AWS
AWSReservedSSO_RL-Network-Admin-Role_6d5ae873a8a14d38,arn:aws:iam::063962260068:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_RL-Network-Admin-Role_6d5ae873a8a14d38,UserDirectory/ServiceAccount,IAM Role,,e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:17Z,2025-12-10T12:02:25Z,2025-12-10T12:02:25Z,RL-EU-SEC,063962260068,205a45cb-01d6-5cee-a510-6561b658439c,,AWS
AWSServiceRoleForIPAM,arn:aws:iam::063962260068:role/aws-service-role/ipam.amazonaws.com/AWSServiceRoleForIPAM,UserDirectory/ServiceAccount,IAM Role,,e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:17Z,2025-12-10T12:02:25Z,2025-12-10T12:02:25Z,RL-EU-SEC,063962260068,d98504c9-bac2-551c-889b-6c5250d18600,,AWS
AWSReservedSSO_EC2_S3_Full_Access_ExceptDelete_5a4f622cc25cbbd5,arn:aws:iam::203470752105:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_EC2_S3_Full_Access_ExceptDelete_5a4f622cc25cbbd5,UserDirectory/ServiceAccount,IAM Role,,bdadef08-e81e-551e-8e44-01140a676f4c,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Fail,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:17Z,2025-12-10T12:02:23Z,2025-12-10T12:02:23Z,RL-EU-MGMT,203470752105,f204f79b-01a1-5904-8578-159dd37c0ee9,,AWS
AWSServiceRoleForElasticLoadBalancing,arn:aws:iam::063962260068:role/aws-service-role/elasticloadbalancing.amazonaws.com/AWSServiceRoleForElasticLoadBalancing,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:17Z,2025-12-10T12:02:25Z,2025-12-10T12:02:25Z,RL-EU-SEC,063962260068,e1d96843-d262-525a-a12f-83996d91bbd5,,AWS
AWSBackupDefaultServiceRole,arn:aws:iam::690121227103:role/service-role/AWSBackupDefaultServiceRole,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:16Z,2025-12-10T12:02:22Z,2025-12-10T12:02:22Z,RL-IT-Cloud-AWS-PD,690121227103,18a0ce87-1081-5f79-8214-d72b698b6c87,,AWS
WizAccess-Role-New,arn:aws:iam::690121227103:role/WizAccess-Role-New,UserDirectory/ServiceAccount,IAM Role,"{ ""role"":""shared"", ""wiz_version_last_updated"":""2025-02-19"", ""application"":""infra"", ""costcenter"":""1000100547"", ""environment"":""prod"", ""owner"":""andreas.cortes@ralphlauren.com  "", ""region"":""us"" }",695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:16Z,2025-12-10T12:02:22Z,2025-12-10T12:02:22Z,RL-IT-Cloud-AWS-PD,690121227103,45cad09a-7297-5fd1-831a-a8d5168cdea6,,AWS
AWSReservedSSO_rl-aws-admin-users-full-access_27ea0752772be2c8,arn:aws:iam::063962260068:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_rl-aws-admin-users-full-access_27ea0752772be2c8,UserDirectory/ServiceAccount,IAM Role,,e0fb70c6-a8e7-54e9-806f-9511d38f90b3,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:16Z,2025-12-10T12:02:25Z,2025-12-10T12:02:25Z,RL-EU-SEC,063962260068,7c1dfb4d-d1e1-505e-8c2c-b15dfab88641,,AWS
AWSReservedSSO_RL-Redshift-RDS-FullAccess_c87a54cb2d52a61e,arn:aws:iam::690121227103:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_RL-Redshift-RDS-FullAccess_c87a54cb2d52a61e,UserDirectory/ServiceAccount,IAM Role,,695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:15Z,2025-12-10T12:02:21Z,2025-12-10T12:02:21Z,RL-IT-Cloud-AWS-PD,690121227103,741b581a-057e-564c-837e-f187813ed2d8,,AWS
AWSReservedSSO_rl-marketplace-billing-access_322079e29e6f9a0e,arn:aws:iam::690121227103:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_rl-marketplace-billing-access_322079e29e6f9a0e,UserDirectory/ServiceAccount,IAM Role,,695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:15Z,2025-12-10T12:02:21Z,2025-12-10T12:02:21Z,RL-IT-Cloud-AWS-PD,690121227103,729e945a-8936-590e-b6c7-1ade3ea198da,,AWS
AWSReservedSSO_rl-aws-admin-users-full-access_9a0bb15e38499a35,arn:aws:iam::690121227103:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_rl-aws-admin-users-full-access_9a0bb15e38499a35,UserDirectory/ServiceAccount,IAM Role,,695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:21Z,2025-12-10T12:02:21Z,RL-IT-Cloud-AWS-PD,690121227103,cb9b7661-58bd-5a35-8092-3d5ae4a1a115,,AWS
AWSServiceRoleForOrganizations,arn:aws:iam::690121227103:role/aws-service-role/organizations.amazonaws.com/AWSServiceRoleForOrganizations,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:21Z,2025-12-10T12:02:21Z,RL-IT-Cloud-AWS-PD,690121227103,67609364-dd9f-5813-9eb2-366f2925096b,,AWS
AWSReservedSSO_RL-Network-Admin-Role_775fcb6323ede953,arn:aws:iam::690121227103:role/aws-reserved/sso.amazonaws.com/AWSReservedSSO_RL-Network-Admin-Role_775fcb6323ede953,UserDirectory/ServiceAccount,IAM Role,,695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:18Z,2025-12-10T12:02:18Z,RL-IT-Cloud-AWS-PD,690121227103,a341e400-06ac-544a-9f49-fd75aeaee7bd,,AWS
AWSServiceRoleForAWSLicenseManagerRole,arn:aws:iam::203470752105:role/aws-service-role/license-manager.amazonaws.com/AWSServiceRoleForAWSLicenseManagerRole,UserDirectory/ServiceAccount,IAM Role,"{ ""application"":""infra"", ""environment"":""prod"", ""owner"":""rl.aws.l2@infosys.com"", ""region"":""eu"" }",bdadef08-e81e-551e-8e44-01140a676f4c,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:23Z,2025-12-10T12:02:23Z,RL-EU-MGMT,203470752105,5d33a17c-2b8c-512e-b66a-55768fe7faab,,AWS
WA-Optimization-Data-Multi-Account-Role,arn:aws:iam::203470752105:role/WA-Optimization-Data-Multi-Account-Role,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",bdadef08-e81e-551e-8e44-01140a676f4c,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:22Z,2025-12-10T12:02:22Z,RL-EU-MGMT,203470752105,d88925cb-4a3b-5169-a4f7-d5f132572dc5,,AWS
AWSServiceRoleForKeyManagementServiceMultiRegionKeys,arn:aws:iam::690121227103:role/aws-service-role/mrk.kms.amazonaws.com/AWSServiceRoleForKeyManagementServiceMultiRegionKeys,UserDirectory/ServiceAccount,IAM Role,"{ ""Project"":""shared"" }",695a7499-df93-5024-9761-1ef1de7fc861,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:18Z,2025-12-10T12:02:18Z,RL-IT-Cloud-AWS-PD,690121227103,1801fb21-060b-5e62-9d10-bd6c42d8bbfd,,AWS
AWSLandingZoneAdminExecutionRole,arn:aws:iam::203470752105:role/AWSLandingZoneAdminExecutionRole,UserDirectory/ServiceAccount,IAM Role,"{ ""AWS_Solutions"":""LandingZoneStackSet"", ""Project"":""shared"" }",bdadef08-e81e-551e-8e44-01140a676f4c,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:18Z,2025-12-10T12:02:18Z,RL-EU-MGMT,203470752105,26e332bb-d626-54de-8ccf-2d9318b41ada,,AWS
AWSServiceRoleForAccessAnalyzer,arn:aws:iam::203470752105:role/aws-service-role/access-analyzer.amazonaws.com/AWSServiceRoleForAccessAnalyzer,UserDirectory/ServiceAccount,IAM Role,"{ ""application"":""infra"", ""environment"":""prod"", ""owner"":""rl.aws.l2@infosys.com"", ""region"":""eu"" }",bdadef08-e81e-551e-8e44-01140a676f4c,492448e6-282b-5e8b-af68-9fcac93af40e,AWS,02880da7-b983-47cf-8d05-26c371344737,IAM-258,IAM role should not use the 'AWSCloudShellFullAccess' managed policy,Cloud Configuration Rule,MEDIUM,Pass,1.22 Ensure access to AWSCloudShellFullAccess is restricted - Level 1 (Manual),1 Identity and Access Management,CIS AWS v2.0.0,"Perform the following command to detach the `AWSCloudShellFullAccess` managed policy from the IAM role via AWS CLI:

```
aws iam detach-role-policy \
    --role-name {{RoleName}} \
    --policy-arn arn:aws:iam::aws:policy/AWSCloudShellFullAccess
```",2025-12-10T12:02:14Z,2025-12-10T12:02:18Z,2025-12-10T12:02:18Z,RL-EU-MGMT,203470752105,11928969-77d2-576c-b73f-e9f34ebca5e9,,AWS
